,happy,moves,deaths,births,total_agents,adults_agents,young_agents,elderly_agents,similar_neighbors
468,0.7234005395770102,49.8,7.8,8.4,218.4,71.6,61.4,85.4,0.31396787573856655
469,0.7251277095509325,49.2,6.4,7.0,219.0,71.8,63.4,83.8,0.3164731525058046
470,0.6913120273046988,55.4,8.6,4.6,219.6,69.8,64.4,85.4,0.307597698117867
471,0.7078085351082108,50.4,7.2,6.8,215.6,70.0,61.2,84.4,0.30815019099062635
472,0.7046437520369269,51.2,7.6,7.6,215.2,71.2,60.2,83.8,0.3021801999484113
473,0.7005025711832984,51.4,7.0,7.0,215.2,72.0,60.6,82.6,0.3060073897910839
474,0.7202750134723981,49.8,6.8,8.4,215.2,71.6,61.8,81.8,0.310927366619408
475,0.709581041014547,50.8,6.6,7.2,216.8,68.6,65.6,82.6,0.3061788870474823
476,0.6961094744270597,52.2,6.8,9.4,217.4,68.0,65.0,84.4,0.3020405438346233
477,0.6818665861897864,55.4,8.0,7.8,220.0,67.2,66.4,86.4,0.29437979683293647
478,0.7088224941201916,50.6,6.2,6.4,219.8,69.8,65.8,84.2,0.31770973900347826
479,0.7091744364749532,49.6,6.4,5.6,220.0,70.4,65.2,84.4,0.316525350938421
480,0.7082163206324358,48.6,6.2,8.4,219.2,69.0,66.2,84.0,0.3165356215840587
481,0.6989090967620645,50.6,8.0,6.6,221.4,68.0,67.8,85.6,0.3203310940618241
482,0.6796945036655619,54.4,7.6,6.0,220.0,67.8,66.8,85.4,0.31538419819309277
483,0.6802048895362509,52.8,6.6,5.6,218.4,67.6,65.8,85.0,0.3113267767369431
484,0.685197067051417,54.4,6.4,7.8,217.4,70.2,63.0,84.2,0.3052268320490278
485,0.6949797223702047,52.2,6.2,6.8,218.8,72.8,63.6,82.4,0.32060765057405566
486,0.6920991125153448,54.2,7.6,10.2,219.4,74.4,61.0,84.0,0.312780794057274
487,0.654551641873252,59.4,8.4,8.4,222.0,74.2,63.4,84.4,0.3037701633321414
488,0.6788866985599659,53.8,8.8,7.6,222.0,72.2,65.4,84.4,0.3120589114772283
489,0.6375708633292352,59.4,5.8,8.4,220.8,70.8,67.4,82.6,0.2924591829376924
490,0.6690302979741098,54.2,6.4,9.4,223.4,74.6,67.4,81.4,0.3108930918232085
491,0.6996064799827787,49.8,6.0,7.6,226.4,74.4,70.2,81.8,0.3269800976112041
492,0.6956209066225489,49.8,7.8,6.0,228.0,72.8,71.8,83.4,0.32062686937386314
493,0.7041391558859454,50.2,7.8,5.2,226.2,71.4,72.2,82.6,0.31925250512952286
494,0.7147780346675978,47.6,7.2,6.2,223.6,70.8,69.6,83.2,0.31946066319905825
495,0.7187812954777478,48.0,5.8,5.8,222.6,70.4,69.0,83.2,0.31922997075890164
496,0.7041925679802294,51.2,4.6,6.8,222.6,71.2,64.6,86.8,0.3169859690019397
497,0.7022132022710582,51.8,7.8,8.2,224.8,71.8,63.0,90.0,0.323148279539735
498,0.6983020025464116,52.2,8.0,6.0,225.2,73.0,63.6,88.6,0.3124169434836396
499,0.692261915835416,52.4,8.4,6.6,223.2,75.8,61.2,86.2,0.30561538374953756
